date,review,rating,isEdited,userName,title,app
2021-07-10 22:45:16,i used to love this app yeah the ads were annoying but you could get over it however now you can t change the cover of a playlist you ve made a feature i loved before and would appreciate being reinstated into the app and you also can t click a song and choose don t play in playlist i found this feature very useful in the past as some songs on my playlists aren t appropriate to play in certain situations with certain people but i don t want to remove the song and go through the hassle of adding it back again in case i forget i would also much prefer if it were possible to add an entire playlist album to your own playlist it would make things a lot easier and improve the process of making a playlist by being much much easier all that being said it s a good app and i haven t had any performance issues with it just some frustrating updates that have changed the way i listen and create playlists ,3,False,evilnun1,some of the updates are horrible,Spotify
2023-01-14 02:13:50,i ve had this app for a little over a year now i was expecting the ads so i was fine with that what i was not expecting was the ongoing problem of listening to a playlist for it to all of a sudden cut off saying video is unavailable or something like that sometimes when an ad comes on i ve deleted the app reinstalled it it did go away at one point after an update but it s back it s annoying because i either have to hope it didn t interrupt my playlist to the point i have to start again or listen to a different playlist and hope the same thing doesn t happen there sometimes i can go back to listening to the playlist and other times it s brings me to a suggested playlist i ve tried googling the problem and they just said to completely delete the app off the phone and reinstall it and i ve done that but it is still a problem i am facing what the hell is even wrong at this point,4,False,scotomaphobia,Great but….,Spotify
2021-05-31 06:46:13,i absolutely love this app it has every song pretty much ever made on there i m addition you can also create your own playlists i ve had this app 5 years and i ve made 342 playlists the only fault in this app is the adds basically if you don t sign up to the premium package you get heaps of adds come up saying things like download the premium package today or get more in the premium package don t get me wrong i mean i know they need to advertise it some how but it just pops up out of nowhere and scares the hell outta me especially when you are listening to songs and basically just sitting there chillaxing then boom and add just appears out of nowhere me and my sister are both tired of this since we don t have the premium package so if you could change that then i would give this app 5 stars ,5,False,catcatcatlollipop2009,I ❤️ this app although there is one thing...,Spotify
2022-06-22 20:52:07,big fat man man who died at age age ago in his life he was in a coma for last night he died at the hospital and then went back home and got him up from his dad so i don t have a lot to say but i can t see why i can t go back and i don t know what happened but i m so glad he is so much and he has to do it in a lot and he needs a lot to say to you do not need him a man and i can t come to stay in like him or he can t do that anymore and i can t do anything like this anymore he is a liar he can t do anything wrong with him but i just don t need anything else and i can t see him anymore i m sorry i m so sorry for the way you got to him i was like why do it say anything to him and then what you say he said i can t come and he get mad he can t do anything like it anymore but i just don t need anything to say to you so he can do anything but if he wants you do that you need me a man,5,False,swybfdriobf,👨‍💻,Spotify
2019-11-08 22:57:29,i absolutely love this app i can now play music i want on the go well i have been using this app for the past year or so but everything is amazing on this app but i have one suggestion i think that siri should be able to use this app so because i have auto lock so every time you shut the ipad down it makes me do the password again but if you can ask siri then you don t have to go into the app again it is just a suggestion really you don t have to do it and i know that i the google home mini can access it so this app is absolutely amazing and i do not regret getting it and using it for the past year and i will never be deleting it because it also syncs with other apps with the same account registered when you get the price of technology which honestly is amazing and i think i say amazing to often but anyway i really recommend this app ,5,False,flamazingpheonix,Very well done!!! I love this app,Spotify
2023-03-10 00:17:45,i ve wrote many reviews about complaints of unnecessary updated features and here s another one please bring back the heart button this new save button just doesn t work the same however the concept of once adding the song to your liked section you can choose to add to other playlists then and there is good but i d still prefer the heart as saving it and liking it aren t the same thing using the heart button i could also see in other playlists what songs i have in common as it would show up next to the song in the playlist i don t see why there was a need to change the feature pretty worthless if you ask me also why are non premium users restricted to not see an artist s playlist album we already have the torture of hundreds of constant nonstop ads and the wretched shuffle playlists which contain unwanted recommended songs and a minimum of 6 skips an hour what s the point of hiding the contents of an artist s album it s so pointless and infuriating ,2,False,appstoreuser1D,Please stop!!,Spotify
2019-05-27 16:16:08,i read the reviews of everyone saying it was changed but i liked it then it updated and i realised what they meant i just downloaded this and i love it however the new layout i personally find a bit dumb i ve noticed rather than listing songs when you click a playlist it just says them in a row and you can t click one you want and it just says shuffle play also not sure if it s like this for others but on all my playlists with just certain songs it s added more that i specifically didn t add and i personally don t want to pay for premium so with only six skips per hour and the layout issue i basically can t choose what song i want to listen to at all there are other problems but i don t want to sound too picky honestly despite my complaints i would definitely recommend this app as it s a great way to listen to music without paying for every song on apple music would definitely recommend but please fix the layout ,3,False,2cool4school!,"Great, but new update I think ruined it",Spotify
2021-03-21 16:28:14,i always enjoy singing along with my friends from the band even if it is with jim steinem s band of bat out of hell albums and cd singles and i even enjoyed singing along with the video albums that jim has made he really rocks my world with his band rewriting bat out of hell from the flames of history back into the future i am a great fan of the band because when i hear them play my hole body starts to feel like i am starting to getting the change all over my body i feel like i am getting a stronger supernatural body all over again and i do hope that i could let in the bat out of my human body and inside my veins and into my bloodline of being the one that comes back into the flames of hell the way i have suffered from my darkest past when i was just a child that always haunts me right to the day of my adulthood life,5,False,william c dunphy,Bat Out Of Hell albums,Spotify
2019-02-03 08:47:07,like the new layout just please bring back easier access to the queue maybe swipe up for lyrics then up again for the queue 2 taps for one of the most used features is silly the way to adjust sound in the app is really awkward you have to tap devices then even when there isn t any other devices available you re allowed to alter the volume it may sound like a nitpick but it takes so long just to change it can t there just be a button to the side of the sound scrubber to see other devices like how the sonos app does it this is more of a suggestion but i d really love the your library tab to show the playlists more accessibly as the ui for that tab is really unlike the rest of app as there isn t any thumbnails or anything to make navigation easier i would suggest thumbnails of all playlists at the top of your library tab and the regular list of songs albums etc below that kind of like how apple music presents its home tab ,3,False,Derpy Bean,Please make more intuitive sound scrubber,Spotify
2022-12-06 14:51:18,as a man cisgender of a certain age i suffer from severe technological retardation i spent my formative years trawling music stores pre internet those heady days when digital meant using your fingers i ve been lured to this fine app with the promise of unlimited aural sweets and treats a plethora of musical puppies i m delighted to say that as an anachronism made flesh i find myself totally at ease navigating this aladdins sane cave of wonders i regularly follow my inquisitive wolf alice down a myriad of musical rabbit in the headlights holes although the context and environs are different the pleasure i derive from these sound segues and sojourns compares admirably if not favourably with my experiences back in the day i would have no qualms in wholeheartedly recommending your service if i owned a cap i would doth it in your general direction well played gentlemen and lady non binary gentlemen well played ,5,False,Cleatus Payne Esq.,"Wow, wow and wow!",Spotify
2020-11-14 21:38:23,this is a great app my family and i use the family plan we each have our own accounts but it s all one payment unlike apple music we don t have to see each others playlists every time we go onto the app even though we are all in one payment plan i can follow my friends without my family having to follow them to and it s so easy to find music the one thing i have found fault with is that it is hard to browse music you have to know exactly what you want when you go onto an artist s profile there are few songs that come up i don t usually like the top songs which are the ones that come up first and i find this quite annoying that those are the only songs on the artist s profile it would be nice if you could search for songs using the lyrics if you don t know the name of the song despite these faults i rate it 4 stars ,4,False,SkB_23,4 stars,Spotify
2022-10-08 23:08:43,i am not sure what this update this app has had but it seems to me that you have to go to add a playlist to add it to likes which is annoying and doesn t show that you have liked that song with a heart like it used to but that is not the actual issue when i have liked the songs because i love to organise my playlist so doing this is a struggle already i have checked that all songs are liked and delete them from the playlist so i can re add them with the other songs in a certain order but some songs do not show in my likes at all it s like it s glitched or something or the update you had made it doesn t work they show they are liked when going to like it again but it doesn t show in the liked playlist i hope you are able to sort this issue as well as bring the hearts when you had liked a song it was so much more easy and useful to use with it ,3,False,pastelxsara,Certain issues,Spotify
2018-03-24 23:17:55,premium subscriber for two years now never had a problem always improving and upgrading their app to make it more fluid and functional surprised how seamlessly it runs downloading for offline use mainly since i m always using the subway to and from long journeys but it saves you the hassle and very easy to save to your library and also the way it s efficient as it can be filtered by artists names alongside functions such as creating playlists browsing through artists and albums listening to music cannot be easier enough than this furthermore it learns what music genres you re into developing a playlist just right for you and to be honest i initially thought nah this is bonkers but it is actually a genie and i m more connected to new artists both mainstream and underground alike so it s a great feature overall ,5,False,Tsuyeul,One Phenomenal Music App,Spotify
2020-10-10 06:30:17,the king of streaming music the queen of online auditory satisfaction so well integrated into just about any requirement in this day and age links seamlessly to my headphones my car alexa my smart tv etc but most importantly it s all about the music almost every song artist and album can be found as well as suggestions for something new only criticisms are the discover playlist algorithm which can get stuck in one genre endlessly with no method of resetting and it would be nice to have one playlist on the free app even with a max of say 15 20 songs ads at the end if the list but both are minor the app probably grabs data but in the era of horrid social media trolling and online abuse just keeps it about the music free app has ads but nothing good ever came gratis totally worth premium though get this app ,5,False,Cheetahstreaker,Love it,Spotify
2022-05-16 16:20:49,personally i think the app is great except for the massive expense of premium when you are listening to music without premium you cannot create a playlist without other songs being added which is very annoying as well as this you get up to 4 ads every so often and when one of the ads comes up and says watch this ad to get the next 30 minutes of listening ad free it does not do that also sometimes it randomly skips a song when i m listening to it on the positive side it s a great app if you want to enjoy listening to music freely it has almost every song and artist on there it s also a good app if you want to listen to some music without having to pay ridiculous amounts of money as well as this it offers a free 3 month period of premium i might get that soon overall pretty good app ,4,False,TheSmolFanOfRoblox,pretty good :),Spotify
2018-04-12 14:12:03,to all the people complaining about the free version get over it for a free version it s amazing i mean you can still make your own playlist listen offline and search your own artists so what s the problem ads don t come on that often either which is a miracle if you think about it i mean i have been through so many music apps and most of them show me ads every two minutes i mean if you don t like having your playlist on shuffle or listening to the occasional ads then for god s sake just get the premium version when i first saw this i wanted to see whether it was worth paying for it is this app is amazing and tbh i honestly didn t mind shuffle before it was kind of a nice surprise to see which song came on next way better than apple music or deezer wish i could rate it more ,5,False,2737348,Amazing!!!,Spotify
2021-12-26 17:30:49,it s really nice it used to have lyrics under the songs when you played them but i don t know what they did with that feature i really liked it the playlists and recommendations are very accurate and i ve discovered many great songs through them but the categories that songs can be split into can be inaccurate and one could say somewhat racist with all asian artists being simply lumped into k pop or a lot of black artists that i listen to being put into the rap category despite the evident variety of black artists and the genres of their work it s more enjoyable when you get premium but the free version is alright i mean the adverts do get annoying and repetitive if you search for a song it sometimes sends you to some random playlist so yea ,5,False,Bellia Vandergeist,"It's a good app, I guess??",Spotify
2017-11-09 15:28:15,truly revolutionary is the fitting way to describe spotify s effect on my enjoyment of music if the app they released years ago wasn t already good enough what they have given us in terms of usability range of music and premium features in the last 5 years is unbelievable but the feature that forced me into writing this review is their discover weekly playlists as well as your daily mix through these i have been introduced to more amazing music than i could have ever found on my own to the people that worked on these features thank you for making my runs daily commutes pre drinks and most importantly my daydreaming absolutely lit my message is this get premium for yourself join all their playlists and download as much of it as you can onto your phone ,5,False,Simon 'Cynical' Cowell,I never review anything but this app deserves it!,Spotify
2022-10-05 21:05:59,so it s taken a while for me to write a review i first discovered pete by accident about 2 years ago i ve listened to all the podcasts usually in my car or whilst riding my bike watched most of the you tube videos i ve read petes book and a couple of others he s recommended and i ve been a member of meaningful academy retirement since it s launch i m 55 and thought i knew a reasonable amount about personal finance but this has taken my knowledge to a new level all of the above content has been and continues to be excellent i look forward to the each new podcast and video everything is presented in an interesting and engaging manner and is very easy to watch listen to and understand keep up the great work and content and thank you for everything paul,5,False,molar 46,Superb,Spotify
2019-04-20 22:11:21,seriously what are you doing with this app ive had the app for as long as i have had any tablets or iphones and i never really had a problem with it until now the adds the adds are the bane of my existance i hate the adds and its not the adds themselves its what they are advertising you have adds that advertise your own app your own app you know just because you have high ratings doesnt mean you need a stick stuck up your butts at the same hight the fact that i cant listen to my favorite songs without an add advertising premium or a new album ruins everything and there is no nightcore songs some of us like nightcore or specifix songs and it wouldnt hurt to add a bit more flavour to the music catagory plus its almost impossible to find something in the search menu i just want an app that lets me listen to my music not advertisement or whoever supports your app thats all the complaints i have for now so bye ,3,False,Itz_UsKate&Ows,What Are You Doing?,Spotify
2020-12-20 22:44:24,needs more features for premium members as a perk and apart from songs and no ads i mean i d love to be able to save a few custom equaliser settings as i listen to various music so i choose bass booster a lot then change the eq channels on that i just wish i could save it as a custom eq maybe add options for different skins or layouts just make you feel like premium is fully worth it i listen to a lot of hardcore and there s really only playlists on here no official songs wich is a bummer the app overall is fantastic can t fault it needs add all songs to liked songs on playlists to not just albums so when you search and find an album you can click top left and click add all to liked songs where as in playlists you have to do it one by one i beta test for a lot of company s and apps apple microsoft and many major apps have tried joining your beta but can t find one i m also an app developer ,3,False,Dman9006,Needs more,Spotify
2021-04-12 07:59:52,so at first this app was great i could search for any song and it would play it now after a few months it doesn t do that there isn t any clear view of the songs on a playlist and if i search for a specific song it puts it in to a shuffle with a load of songs i don t want to listen to if i make a playlist it just adds a load of random songs to it so i end up deleting it i thought hey no big deal i ll upgrade to premium i have it downloaded on my iphone 12 and it said sorry but you can t upgrade to premium on the app so i am seriously considering deleting it what use is it if i can t listen to songs that i like if you had asked me a few months ago i would have given it 5 stars but because of all this and the fact that i can only skip 6 songs an hour i am only giving it a 3 because of my great experience at the start ,3,False,Topreviewer_101,Can’t upgrade,Spotify
2020-07-21 02:33:34,so i don t know if this has happened after the update or it s just a glitch but if i want to see which songs are in an album i tap on it but it won t let me see the songs before if i wanted to know all i would need to do is tap and the whole album would come up but now i tap on it and it doesn t let me see i don t know if it s a glitch or it s because of the update but i liked to have the chance to see the songs and now that i can t it s a shame i ve tried reinstalling the app and it s still like this and it s unfortunate that i can t see the songs anymore if i wanted to make playlists i can t now because i can t access the songs other than that i would say the app is good daily mixes are working good as they are as all the songs are listed to choose from so other that the problem i highlighted everything seems great,4,False,-/-/-/-/-/-/-/-/,👍 (phone app),Spotify
2021-08-10 08:56:19,ads my friend told me that after using the app for like a week it would start giving ads like crazy i said ok but continued listening to music but soon enough i started getting ads thought like maybe one ad per song but no i just got around 4 ads in between 1 song i started to get really annoyed because i like the app it has lots of great music and all like it s ui but there are tremendous amounts of ads and it s always force feeding you ads of premium i d prefer geting other ads of like movie ads or product ads and this is a problem to a lot of other people as well who just wants to listen to good music not ads all the time it s starting to get to the point to where i m listening to ads more than actual music please tone down on the amount of ads your forcing on your app like maybe one or two thanks for reading if you did that is,3,False,ya boi chungus,This is a ok app but....,Spotify
2018-06-11 14:16:26,it s always been pretty annoying that there is no button to clear the whole queue in the mobile app like there is on the computer version nor is there a way to move more than one song at a time up or down the queue nor is there a way to automatically make a song play next like in apple music and accessing the queue is a little more fiddly than it is in apple music but the new and admittedly quite cool if a bit gimmicky feature of the immersive moving album art completely removes the ability to access the queue which is really annoying and bang out of order tbh apart from that the app is good can be a bit annoying when it remains convinced it s not connected to the internet despite the rest of my phone being connected to the internet normally when reaching the edge of the wifi and presumably my phone is switching to 4g or whatever but can probably call that a draw since it may well be the wifi s fault ,2,False,tmab2,Pls improve the queuing,Spotify
2020-10-10 19:22:28,the fact that this is a popular music streaming app that seems to find a way to make money makes me cry i have organised my songs very specifically all of the songs are made to flow into the next this was made on a tablet this is why i practically had a mental breakdown when i could not listen to a song that i wanted i eventually listen to a song that i want to listen to but they do not play in order i was skipping to get back to the correct song and then i wasted all of my skips these were not issues on my tablet so why on my phone i was crying into my blanket from stress added onto this i get random songs that i have never added to my playlist which i cannot skip i try to remove it from the playlist even reporting due to my distressed mood at the time and yet i could not listen to my normal songs this is most likely the worst music streaming app i have ever been on you are better off getting a different app and using data than wasting time and or money on this one ,1,False,K.Enne,If I could give zero stars I would.,Spotify
2020-10-02 19:27:48,this app is amazing and definitely worth a mere 9 99 a month which is basically nothing 2 25 a week like come on for infinite music whenever you want online or offline with zero ads or any forced shuffle or random songs being added to playlists or anything else mentioned in the negative reviews that is totally worth it and as far as i can tell the negative reviews are from non premium users yes the free version is kinda crap but thats the point they want you to pay premium duh however my app crashes often for some reason recently i dont think its my phone cos every other app is working the same as ever so i guess theres been a dodgy update or something i dont know it updates automatically hopefully it ll get fixed soon its irritating when it all of a sudden crashes especially just before the bass drop ha but its a great service well worth the very cheap price ,3,False,godhelpmeijustwannacraft,Some of these reviews are cringe HOWEVER,Spotify
2020-06-02 11:24:36,i think many can agree that in these times we all are kinda stressed so you put on chilled or relax playlist and all all a sudden there is an add for corona and it gets you a little better annoyed and then finally it ends and there s an add back to back what do you know it the same flipping add and it not just corona adds it is all sorts of adds and there is a lot of them and when you make a playlist and then later on you don t like a song so you delete it but in stead it just hides it some where in the playlist which is very annoying cause some songs have bad language in them i understand that is how they make profit but there is a lot of them just take away a few of them please,5,False,n o t h a pp y,The amount of adds is sickening,Spotify
2019-04-08 11:10:18,i m a premium user with an ipad and iphone xr i m generally happy especially with the connectivity to home sonos system and the extra expansive library but i ve run into some issues that could be better in particular something happens on the iphone where the app says i m offline put doesn t provide the gear icon to get to settings to try to resolve only cure has been to delete reinstall app going online to find out more shows that this sort of issue has popped up intermittently for years finally i want to be able to sort to show and play all downloaded songs only downloads and all in one place why can t we do this it s a problem that again has been raised for a long time ,5,False,91 cheese flavours,"Good, but could be great",Spotify
2020-08-22 14:09:03,i absolutely love this app as there is such a variety of songs but the thing about all my playlists is annoying me so much what is happening is that when i press on one of my playlists i am not able to pick my songs instead of being able to see all of them and be able to scroll down i have to just play the playlist in shuffle which is very frustrating to add to this if i don t want to listen to a bunch of songs i can t do more than six skips per hour and i know that you can do more with the priemeier but i am not able to get it because you have to pay i would really appreciate if you have the same problem to reply to my review so that i know if it is just me thank you p s sorry i f i spelt anything wrong i am very bad at spelling other than these few problems i love this app ,4,False,Ads'7,I can’t pick my songs!,Spotify
2019-03-15 00:31:13,not happy with latest update i ve now lost the way i used to listen to my library your library is now just an alpha numerical flat list of every playlist with a sort filter extra click to get where i want to get too poor ux design and experience i now have to search through and find the ones i regularly listen too i know you have recently played on the home panel but it s just a side scrolling carousel mixed in with other stuff i do not care about your library was the go to place where you could order edit and at a quick glance see what you was listening this small ux change is actually massive how do i edit my playlists can t seem to be able to delete unwanted playlists from this section anymore ,5,False,Kilgore_UK,Latest update,Spotify
2019-04-27 23:51:35,i would say the app is absolutely amazing but i have premium and i would definitely say it s worth it because you can get all of the music that you love just like it is meant to although if you are not premium and on the 30 day trial which is what i had for a while and i thought that was really good in till it ended when it ended i was really annoyed because i forgot that u have to pay to have it download and have to go back and have to pay for everything and have adverts so i would recommend that if you are going to download this app i would recommend paying for the premium other whose u can download it and have the 30 s free trial and than delete or then switch to premium so i would rate this a 2 star for a normal account but a 5 star for the premium so i have over all rated this a 4 star,4,False,Stuartl39,The ups and downs,Spotify
2021-09-14 22:55:20,when u try and add a lot of songs to the queue but the app goes off and you have to start again with putting songs in the queue list there has been no explanation for the reason why this app keeps going off after putting or trying to put songs at the top of the queue list so you can listen to those songs straight away also when your phone is on airplane mode and you want to listen to your already downloaded 3 playlists on the app the app doesn t work on airplane mode until you switch the airplane mode off just so i can see the full playlist and be able to listen to songs on my playlist in full i love this app but these problems above shouldn t be happening at all please can you get this sorted out asap ,4,False,Fabhev,Great app to listen songs to until…,Spotify
2021-10-06 18:03:47,i recommend you to get the app because it is so good this app isn t like any other apps where you have to download the music and listen to it it s got every single song in it there s nothing wrong with the app i ve been using this app for a few years now and it s the best app i just love the app in my opinion there s nothing wrong with the app i would buy the premium version but using it without the premium version is great too i just get rid of ads by going off the app and back on it again i honestly don t mind the ads the thing i love the most about the app is when you like and album the full album will be there in the my library i wouldn t ask you to change anything about the app ,5,False,Miss DSwan,Best Music App Ever,Spotify
2019-01-02 13:29:55,this app is amazing since you can listen to any music around the world it also shows you the lyrics and how the song was written and why on some of them you can also make a lot of playlists and you can have as many people in your account and use it the only downside is that if you do share the same account you can t listen to the same different music as someone else in that account so its a fight for who plays their song you can listen to different music on the same account if you are not in the same building or car or near the other people which is ok i guess ,5,False,chikamissa,LOVE THIS APP!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,Spotify
2020-03-09 20:19:08,so i like this app it s really great for listening to tunes but they changed playlists you can t choose which song you want to listen to only preview it i don t know if i m being stupid and i pressed something or they did change it other than that this is an amazing app edit i ve changed this to 3 stars for 4 reasons 1 you can t choose which song you want on a playlist it chooses for you and bc you only get 6 skips per hour you sometimes can t choose which song you want to listen to at all 2 this might of only happened to me but when i tried to listen to a song it didn t let me so i had to put it in a playlist 3 they should be able to buy premium on the app 4 it adds random songs to your play list without your permission my liking of this app has gone down edit i just want too listen too my favourite song it s dumb that all of the features are premium features i think that you should only pay a 1 time payment for premium ,1,False,Merstyk,(Not so) Great,Spotify
2022-07-23 11:11:45,love this app very slick and usable well worth paying for especially with student discount the platform is great for discovering new artists and trying to build up an audience there are still some bugs which come up here and there which i guess arise as a result of app updates in line with software updates across the phones themselves one which is problematic is changing pictures for playlists and profiles every time i try to update the pictures on playlists the app crashes using iphone 11 with the latest ios when bugs like this are sorted i will update this review to 5 stars because the app is pretty much the best music app i ve ever used as an artist and as a listener ,5,False,🌈🍇🌿,"Great app, great platform, some bugs",Spotify
2019-07-20 09:49:59,app is usually good and the previous updates have been helpful and made the app easier to look at and navigate latest update however means that you can no longer sort through songs artists and albums alphabetically and it takes a lot longer to find what you re looking for as everything is out of order you can also now not reach your recently played songs when you are not connected to the internet as the list has been moved to the home page this has been a huge inconvenience it is also now impossible to listen to all saved songs in shuffle as due to the new liking system all your saved songs must be liked as well as saved in order to listen to them all on shuffle in the same place which means i must now go through and make sure every song is liked the app is now more difficult to use and i wish i had not updated ,2,False,Tinybird300,new update is trash,Spotify
2021-06-20 14:22:26,this is such a good app to listen to music while doing other things at the same time you can play games while the music in the background and it s amazing you also can turn your phone off while it s playing this app if the best i hope you will love it if u install it this is the best way to express your fashion shows or pretend fashion shows it performs glam make sure to install it if u like listening to music but worried about it automatically turning off that doesn t happen with this app i know it s so cool it rocks my favourite song is happier personally but i bet you have an even better favourite song hope you install if u do make sure to give it 5 5 stars love all u cya peace ,5,False,kbvdvn,Love it ! 🙉😍,Spotify
2020-04-30 09:26:17,three years ago i could play as little or as many songs as i wanted i could skip more than six i could go back now i can t because guess what i don t pay i never have i have a playlist with about fifteen songs and it adds songs and i can t get rid of them without new ones being added when all the songs are finished it doesn t repeat it plays random songs and you can go back to the beginning because it s still playing your playlist you can t repeat a song or pick one out you can t skip more than six times and hour which is annoying if they add songs and you hate them three years ago you payed to download songs and get more now you pay to actually have a good music app i d still recommend it it s good if you re not particularly bothered about the music it plays or you want to play i use it a lot but i wish it could go back to the old way ,2,False,bobtheginge,Used to be five star,Spotify
2019-03-07 18:25:33,as much as it s obviously a huge problem how much you get away with paying artists for their music but to tackle this review from a users point of view you seem to be update by update making your service worse you focus so much on the streaming aspect of your service you forget about your customers without much 4g who rely on dowloads i ve had some of my favourite albums uninstalled from my phone because you no longer have access to them which means that as a user that 10 a month buys me nothing unless i wanna go through all my 4g in one day and spend my life streaming music in debt to my provider then i may as well go back to using cd s another thing i m unhappy about is the fact you ve replaced the download button with a heart for no apparent reason and moved my repeat button which i use constantly yours unimpressed gt,3,False,fentontaylor,Getting worse,Spotify
2021-09-27 15:20:53,for the worlds biggest streaming app it s brilliantly mediocre the amount of issues with interrupted streaming is off the charts songs and podcasts pausing app crashing inability to load and play songs on a whim if it weren t for the apps algorithms to generate playlists and it s content i would go elsewhere without hesitation i m a 28yo tech savvy person i have up to date devices and software i understand how data wifi broadband 4g all works i know that it s not me that makes this app unreliable also if i need internet just to view my downloaded songs what good is that it renders the feature totally useless it just about serves its basic function most of the time but for a company of this size with this many users really should do better for those of you that love it great there s my opinion,3,False,Molten penguon,Fantastically Buggy,Spotify
2021-11-20 00:03:04,i think i i think i finally found a way to forgive myself from mistakes i made in the past i think that s the first step right you agree i ve dug two graves for us my dear can t pretend that i was perfect leaving you in fear oh man what a world the things i hear if i could act on my revenge then oh would i some kill some steal some break your heart and you thought that i would let it go and let you walk well broken hearts break bones so break up fast and i don t wanna let it go so in my grave i ll rot i ve dug two graves for us my dear can t pretend that i was perfect leaving you in fear oh man what a world the things i hear if i could act on my revenge then oh would i some kill some steal some break your heart and you thought that i would let it go and let you walk well broken hearts break bones so break up fast and i don t wanna let it go so in my grave i ll rot in my grave i ll rot in my grave i ll rot in my grave i ll rot in my grave i ll rot in my grave i ll rot in my grave i ll rot in my grave i ll rot i ll rot i ll rot i ll rot is my pain your freedom is all of my pain your freedom enjoy my fav song btw it s from my fav rapper xxxtentacion,5,False,Gamer_Gunu,Hi,Spotify
2019-02-16 19:18:42,the new look of the playback buttons looks nice but i don t like that i now have to press the menu and then get to my queue i preferred it just in the corner as it was i also dislike the new ordering of the artist pages where their discography is not ordered in any logical way and it no longer gives you any details as to whether it s a single ep or album which is frustrating another ui issue i ve had since the update is when you do a quick swipe to scroll a long list if you then put your finger down to stop the scroll it selects whatever you put your finger on opening playing something that i didn t want it to it s just generally a poor update that makes the app a lot less pleasant to use ,5,False,Pvrismore,New update is not great,Spotify
2018-05-12 10:32:40,the app on the laptop is great ads on it only interrupt the song once in a while but i do have one problem with the app some of the underrated songs i wanted to listen to on it weren t on the app so a bit disappointing great quality though and i did recommend it to my family and my friends love the app as well i don t really mind it not having some of the songs i like but it has most songs i just want it to include more stranger things remixes like one last thing quite surprised it didn t have the fall of jake paul that s a really popular diss track they haven t included another thing i don t like is that you have to pay for the app if you want to download a playlist album or song review for laptop ,5,False,anonymousperson984t63,I love it (for laptop),Spotify
2023-03-22 23:53:17,it s a terrible app considering the number of users and it s place in the market my biggest complaint is that i feel it s more designed for people that don t process a taste in music i want to build playlists over time i don t want suggestions in the same place i want to curate my own lists i find it is mostly geared towards promoting trending music and podcasts which is fine i just want to be able to have my own personal user experience if i search for music by a artist i want to see the songs i search for clearly separate from the 40 other songs that also appear or if i search for an artist i just want to see their back catalogue presented in chronological order of when it was released remixes and compilation albums should appear separate from the official catalogue i find everything cluttered together and non user friendly ,2,False,Fuzzlove,Terrible ap,Spotify
2023-01-14 02:35:44,i updated and now enhanced does not work can t listen to hardly any songs what the hell i press enhance on my likes playlist and it s songs i ve removed from my list so i click the hide redo and it s more songs from my old plays list i though enhanced was supposed to be new music that sounds like your playlist i also like eminem but for 3 years it s none stop every made for you playlis even heavy metal i just want new music and no matter what i do i press hide on all the made for your lists to try get fresh stuff and still the same the enhanced feature needs a loooot of work give me songs in the same genres but not ones that i ve just taken off my list of have listened to over and over my whole repeat songs i ve had to hide to try and force new songs to pop up elsewhere my songs of 2022 are pure garbage 1 song i listened to once and it was my top song it s wild ,1,False,Chumba1331,No matter what I do it’s the same songs,Spotify
2023-02-15 14:37:40,this weekend is a fabulous holiday because we get to do our dancing this year i am coming on the 17th march for the weekend just before my 67th birthday on 30th march hopefully i will get a mension this holiday weekend starting 17th looking forward to seeing you all on the 17th march i don t have any family or friends i keep coming back because it s fun at potters i would highly recommend potters holiday resort to anyone who wants to know what it like at potters everyone makes you feel so welcome when i first got to potters i felt like potters holiday i new each other for a long time i really feel welcome at potters i hope potters have stay for one night again like you did before we had covid ,5,False,Sue the brave women.,Potters Holiday Resort Dancing weekend,Spotify
2017-10-03 19:25:34,i love this app and wouldn t fault it at all before the ios 11 update don t know whether it s a problem with the app itself or the new ios update but ever since then it hasn t been working properly i have a vauxhall viva and i play music via bluetooth through my car before i used to be able to know the song playing and the artist as it would be displayed on my screen on my dash and i d used to be able to change the song with my steering wheel but now all that is displayed is bluetooth music and i can t change the song without going on my phone and lord knows i m not allowed to even look at my phone while driving unless i wanna hefty fine and points on my licence hopefully this gets resolved asap as i miss listening to my own tunes and not the poxy radio s choice very disappointed wish i could go back rip ,3,False,emily olivia kelly,Love but one problem...,Spotify
2021-12-28 15:40:47,good but there are some problems every so often it undownloads all of my playlists and songs for some reason which means that my phone is trying to download thousands of songs all at once which makes my phone really slow so i pretty much can t use it for a couple of days another problem is that it constantly stops my music so if i m listening normally with headphones or on a speaker it pauses my music every couple of seconds so i have to keep on pressing play which gets incredibly annoying after a couple of hours of listening apart from those two problems this app is great and way better than apple music ofc ,5,False,poppyelizabeth01,Good but some problems.,Spotify
2019-07-04 19:29:15,instead of a collection of downloaded songs which can be sorted by artist and album we only have songs that have been liked if you like an album it doesn t download the songs songs already downloaded on the old system don t have their artists and albums appear in your library and no way am i individually following every artist in my library the list of issues goes on the old version was far more slick well organised and user friendly the new version looks clunky and is terribly organised i ve no idea what the new update accomplishes having had a premium account for the last four years i think this is by far the worst update change it back please ,5,False,megarabanana,New update is shocking,Spotify
